X,Y
33.84252443,-84.42708736
33.67768895,-84.73391954
31.13563535,-93.26882275
40.55013511,-122.3804882
33.80487845,-84.33140996
42.95367246,-88.05096986
38.12385822,-121.3059068
39.74525179,-104.968043
43.28285398,-89.72006455
30.97039384,-87.25759799
41.56294365,-95.88561847
43.67448476,-92.97764976
36.62129738,-90.82581957
35.2107976,-80.82352152
35.24156054,-81.35705796
35.02100061,-79.14921866
36.09101799,-79.78604811
28.06156052,-82.42284161
26.12640945,-80.20526766
42.82939144,-71.63356503
33.78493225,-85.76355079
39.94097469,-83.81134186
39.36102853,-74.42640609
39.63223626,-74.77258356
39.63547458,-75.03510388
40.73716966,-74.17073796
40.65910896,-74.197588
41.20702419,-74.6034979
40.49635713,-74.4491258
40.83896659,-74.51025497
40.78962092,-74.48918054
40.46762314,-74.68519624
40.06689584,-81.58206031
17.98077092,-66.10616612
18.03325021,-66.59313035
33.31390869,-111.6874273
39.39553958,-119.2792791
39.43588014,-119.7603403
40.54174387,-112.0133527
39.42589574,-86.404839
40.42717393,-86.88065722
39.65623818,-85.132661
39.80249355,-86.20129205
33.49265294,-112.0719948
41.21627054,-73.06506733
33.64366959,-111.8983716
41.924613,-79.653312
35.3109667,-95.59181607
40.06007458,-80.72168064
35.78257951,-95.35625691
36.39263246,-97.87408924
51.868005,-176.640263
18.20273299,-67.13982639
18.39093314,-66.07618755
21.361343,-157.889402
29.92579844,-95.63154356
26.93944443,-82.04052614
26.97706838,-80.10169924
30.4323569,-87.23315589
27.43380066,-80.34563788
43.42383001,-96.17198959
33.17671639,-95.23494579
27.67977415,-97.37023765
30.02458106,-95.44853039
39.13726788,-84.50127397
41.50471329,-81.60571867
32.88377332,-96.75796427
32.71511831,-96.8597695
33.57339136,-101.9019483
43.58594689,-116.3586157
40.74169664,-86.40061387
39.18859027,-96.06110542
43.01235803,-71.44086704
40.49517153,-79.88734956
42.34953083,-72.68244039
44.82737773,-106.9857364
45.63663819,-122.6572493
42.06302243,-71.05393559
43.68892882,-116.3503012
32.73577378,-97.34335383
32.66203254,-97.41423269
40.67481574,-74.26565452
29.77455376,-95.14465578
32.59903863,-97.14435357
29.86738019,-95.40800378
26.16067855,-97.70704055
30.04685502,-99.15625399
32.74075986,-96.26274185
30.58055046,-96.29257915
29.65173635,-95.4777382
30.2731284,-97.73411294
43.15556032,-93.26437654
40.95554287,-91.53594938
30.39922677,-91.09938037
34.05201504,-118.2384205
34.02341366,-118.3979472
37.4652921,-122.1610052
38.46962166,-122.7074371
36.97970361,-122.0033095
33.5793287,-84.3891338
29.88431261,-90.02760604
32.55833027,-93.71820586
35.64090045,-117.6726311
42.01709827,-93.45276476
42.19007926,-93.59411806
40.19678348,-85.41481236
39.67327422,-95.53049381
34.04810079,-94.35258284
32.320004,-111.0101227
36.51903178,-88.89567406
37.99755791,-75.85255488
42.3434272,-85.29133174
41.91366434,-84.04910402
42.44224446,-83.01977521
45.63876207,-94.56688489
45.82375708,-92.96437531
37.05762779,-94.52698351
38.96820462,-94.57437145
39.02978708,-94.4676145
38.4944295,-90.28355765
38.94415851,-92.74072307
34.85595491,-111.8234794
35.74812386,-81.52341992
35.8993762,-80.57179142
47.90954377,-97.06973339
28.68089176,-81.50807586
45.53170667,-122.6640591
42.75666902,-71.46082865
33.27447567,-88.08863575
40.54435085,-84.37071357
40.55682547,-74.35064333
41.61073277,-93.68345522
39.90182884,-86.04468184
40.690876,-76.18824
39.96100855,-75.21781989
40.07069916,-75.08783268
39.95169918,-75.22955434
40.59049118,-75.56334795
40.80586668,-76.57050497
41.260041,-76.984769
38.47393774,-85.67003676
32.51677517,-110.8873002
42.113052,-80.120058
42.2509,-71.0138
31.36458886,-109.5951136
32.10752463,-110.9811825
32.48010887,-84.98509377
43.89559117,-69.96812006
34.88366763,-83.41469014
33.80481896,-84.33117202
42.90090441,-97.40088833
42.59760202,-71.80539154
44.49779813,-103.855762
42.2536,-72.2428
37.1923042,-78.17509638
38.13184581,-79.03533052
39.7470176,-84.1992581
30.65097889,-97.02066652
39.67952264,-120.2435849
37.96712978,-121.2876016
33.86508146,-118.1562741
38.73280885,-120.8020629
38.6334945,-121.3545544
40.03784389,-85.7250539
30.2251075,-90.91778524
30.17381073,-92.02605642
31.32071899,-92.43986103
31.9323476,-92.6313354
30.78931277,-89.8604173
36.10007945,-119.5639527
38.34717995,-122.5186989
34.03514331,-118.309357
33.75244151,-116.9604388
33.70086462,-116.2216257
37.75916748,-120.8602989
39.15559561,-121.6184357
30.02757156,-90.27186519
30.22612066,-92.01062801
37.77062863,-122.2370243
38.1306131,-122.2409988
34.03960373,-118.2127942
31.77536552,-84.7934916
43.047293,-88.26708532
30.23195046,-92.67837576
37.78665958,-122.4546917
34.06387156,-118.2736145
31.60659256,-84.16941454
29.95665882,-90.08500462
30.20975616,-90.93174138
31.64697512,-91.55478516
32.40470917,-93.79554888
43.98400074,-90.51535328
33.73901823,-118.3062738
33.38153727,-111.8446262
43.00960634,-96.05886104
41.06113935,-85.14550814
41.546435,-87.18433191
33.61088459,-91.81679407
35.81006986,-90.69154203
33.2207269,-92.67109375
39.09986285,-77.19895807
44.59020244,-68.43359064
42.00259106,-83.93782239
45.95826246,-86.23952205
42.25631179,-83.16389534
46.12679487,-92.86531661
42.25188059,-84.3855601
45.79431262,-108.5190528
38.97870513,-93.41663454
33.31312711,-89.17460507
39.52452158,-75.2184763
40.75802912,-74.14915098
40.6697668,-74.3539099
40.24355784,-74.80543625
41.13500507,-80.65803839
41.03921194,-95.73556612
40.29890738,-109.9946111
37.95613074,-87.50069541
41.25182737,-85.83109258
41.61065217,-86.72529027
41.58193668,-73.40961951
30.19313357,-82.63275612
41.57434191,-75.42685754
40.44268659,-79.91919944
40.424853,-79.74575
41.832527,-75.872756
41.19504,-76.004124
40.257679,-76.880659
42.5289,-70.9382
41.21068474,-80.46952182
45.47315233,-98.50024018
43.43118171,-103.4801441
44.07783844,-103.2527119
36.59717649,-82.21648025
44.95854425,-93.21064793
48.19460728,-96.77497025
43.60334971,-116.2644308
38.04526648,-78.5206042
37.33745961,-76.74159568
36.86857265,-76.44189922
36.76054906,-76.5945602
34.63628184,-79.69711175
38.43989519,-78.87130607
32.79152613,-96.78347218
41.11359098,-88.83458224
46.9812624,-123.8205586
47.63429471,-122.135403
43.09100972,-75.25811713
43.49094024,-96.78175923
42.80485019,-73.91579101
47.51272014,-121.8857629
40.60306403,-74.09182025
42.55848862,-79.12583875
43.0133403,-78.19787395
42.91841783,-78.86800239
40.68576604,-73.42263251
40.69064667,-73.76867577
39.25569234,-76.79311804
32.88589548,-100.13516
41.5996574,-87.73410328
39.04960905,-84.5293474
39.07134837,-84.51799989
37.67881896,-82.27264885
40.49584506,-74.44888636
35.20389989,-80.8389018
34.00895807,-78.29090656
45.49901015,-122.6857147
29.38403039,-82.45498687
29.69160311,-82.43622449
29.13106583,-82.21902089
31.00048541,-86.31313797
39.4632829,-82.24321018
39.36143472,-84.3657349
39.44385132,-83.84002096
40.20797957,-74.75652847
39.95675249,-83.05916505
39.94197164,-75.11430767
39.92864825,-75.10836805
39.68107392,-74.86248752
39.44051198,-74.68898232
40.29638119,-73.98384912
40.81142735,-74.20403874
39.12953113,-84.52229563
38.33308559,-85.75243382
40.58836593,-112.0311715
40.80638025,-81.51745136
40.76823569,-81.50782996
40.58446641,-74.26846961
45.8092599,-100.8083509
36.64622956,-80.25489167
40.18097047,-74.88517846
40.209605,-76.972525
40.84418356,-73.83535509
40.802971,-75.615028
26.4366253,-80.12847349
36.09290821,-79.81786379
40.91910757,-74.13540051
31.35595,-92.437722
41.707343,-86.16311
39.064603,-84.445641
28.36614,-81.275711
39.336341,-76.595699
36.73728869,-119.7521877
30.03174316,-90.27008687
40.943051,-98.357221
40.84659365,-73.83850199
36.0827955,-79.82245615
35.11887223,-80.87192277
45.10648062,-93.25673044
33.36897079,-82.02964375
34.778158,-92.297424
32.83472905,-83.63666986
38.57369002,-89.90542634
42.09161127,-76.79504971
18.43391033,-66.47468203
40.5204615,-85.63826841
35.48227316,-83.31861582
41.869922,-71.37645645
41.98157826,-71.51284391
32.25822576,-81.21737345
32.35785054,-86.1286248
42.369124,-71.249607
45.933282,-112.510929
41.09617146,-85.11021903
32.50082455,-92.11402732
37.31129603,-121.9150166
30.2043889,-93.22154829
38.55198584,-121.4564434
30.83728183,-91.00064072
39.94652909,-76.71844629
30.03713251,-95.60624525
36.04322533,-95.95319698
29.7476678,-94.94611927
33.51774975,-90.1994591
41.75412542,-72.67917789
44.33191854,-72.7539322
35.83402589,-96.40143787
36.04293912,-95.95394971
36.14698819,-95.96938592
29.36023525,-98.4579838
35.36567811,-118.9297762
40.7697165,-73.95302135
32.81896722,-96.84883749
31.78036759,-106.4776047
41.98552158,-91.66030654
30.02478542,-90.27185657
33.68027171,-84.42689474
30.44279574,-90.9998043
39.54109398,-119.6973502
29.52688039,-98.59497177
40.25316194,-76.92235055
39.92473446,-75.26764194
30.20423601,-92.01458776
32.75605272,-97.14422496
41.61515732,-87.52307341
43.22342175,-86.24225523
40.73923372,-73.4945666
41.54362128,-73.96337745
41.1374108,-95.94789084
31.31873935,-89.33038891
32.24565481,-90.06618747
38.95780718,-119.771924
35.52690674,-97.58413106
18.42993074,-66.4938181
18.20324168,-67.14102334
37.27864521,-97.39297897
38.24600518,-85.74871854
27.91500413,-97.16253788
33.56222051,-97.83437949
30.47144327,-87.25261722
32.84084287,-96.86830231
26.32730827,-80.18880759
29.70431067,-95.40577145
33.54949016,-101.8695867
39.80942153,-89.66457817
29.37538868,-98.41183963
32.39634203,-96.86539388
30.85727942,-96.97747417
39.19537129,-84.47020688
42.03435234,-97.43103267
29.69402866,-95.31592331
29.63733556,-95.16043245
30.02528619,-95.43561118
30.08793464,-95.61982896
30.30911532,-97.73510746
31.77205182,-106.436115
29.71201681,-95.37442375
31.80838759,-95.15774878
32.64653072,-97.41869014
34.5216167,-86.96702901
31.63632159,-86.74307505
41.89062151,-87.70787847
33.38081195,-117.2445588
38.91071383,-104.7897384
37.29378408,-120.4734747
39.15360363,-121.6175496
33.58493524,-83.48056681
32.89557107,-83.68259834
30.18519797,-92.08967241
32.51670867,-92.63204688
34.89382649,-117.0189018
32.74944563,-117.0766322
35.27566032,-120.6467907
37.79069713,-122.2221838
37.70941003,-122.1185459
33.37944077,-117.2434998
37.60026659,-120.962973
32.84718953,-83.61985197
38.073859,-84.538381
29.69239576,-95.40075736
32.53648137,-82.9432264
34.24438639,-118.4820418
39.75686334,-121.5712977
37.4616441,-122.1591834
30.21992409,-92.05724484
29.93763159,-90.10393385
30.18253778,-93.20809966
32.49524353,-93.75007
34.07094622,-93.68683939
38.3159032,-84.05934766
38.54239876,-84.84113943
42.3496,-72.6824
39.08679628,-76.88120724
39.00256796,-76.9800222
43.68788545,-70.3569291
45.81029679,-88.06154549
35.21015517,-80.82102909
36.08342606,-79.82541858
35.24985309,-81.67641059
39.967361,-76.692573
38.06164318,-117.2224901
40.657591,-75.420109
40.861931,-76.778025
40.04081396,-76.32097873
36.83321553,-81.5101823
36.98618129,-76.39278745
41.94024658,-87.72864369
40.98150956,-74.93182335
35.64484388,-97.46539263
38.89628614,-94.66912856
26.24610104,-98.1985359
26.18198646,-98.20849156
32.91375287,-96.76689953
29.92712973,-95.58969896
21.32867361,-157.8521328
39.9808247,-82.90958494
40.66859853,-74.5575506
43.44479571,-83.96202358
44.02395962,-92.46583322
40.87343949,-79.94413084
41.54367413,-90.59376514
35.65465832,-97.4615103
37.35126304,-95.28054226
35.25959361,-97.48953346
35.218499,-101.9022048
39.77528333,-86.17656162
39.77710774,-86.18027646
39.39474081,-84.20874422
41.45837283,-87.3329309
29.35410452,-98.4567103
29.43763615,-98.49305967
31.82079555,-106.4624822
29.69450237,-96.78813415
32.56443086,-94.76403545
33.19729748,-96.64053232
34.22414131,-119.1942305
29.8840848,-97.91806068
37.76184594,-122.2540476
33.46572907,-82.0183653
30.15267806,-92.04621968
35.13034378,-118.4487369
34.04149556,-117.809078
33.79088124,-84.36541034
37.53953897,-77.43068311
27.78174203,-82.66467764
42.3466,-71.1419
42.327,-71.1103
38.64168815,-75.60448633
41.89439787,-70.9145002
35.1528922,-90.17718931
43.4484505,-70.76710608
39.041219,-95.692635
37.80025437,-90.43988609
36.75797279,-90.39731996
37.1113917,-93.82112528
37.86137763,-93.99705951
36.77236803,-90.41655627
31.09032033,-91.06758723
31.86934684,-90.40038755
34.21265039,-77.86266882
35.90908232,-78.59783739
34.90181201,-79.70852145
47.87786025,-97.04697286
26.75395811,-80.06746906
27.53545327,-81.81696191
40.82219334,-81.50451061
44.3103166,-120.8433748
39.32883286,-82.11878516
39.78194799,-74.92034633
42.82386953,-78.73154929
33.2186744,-87.51766471
40.84240204,-73.94454839
40.48849505,-78.39575461
41.46091276,-81.69760208
43.12331264,-77.61057965
43.10016113,-75.26008732
40.84718852,-73.83985828
41.40567172,-74.3925228
42.92909489,-78.88025762
42.105825,-75.86826849
40.79000437,-73.92912735
40.65648551,-73.93913475
40.74553675,-73.72574321
42.65449071,-73.78020285
42.34405241,-77.34750919
40.58201505,-74.08061727
40.74113951,-73.7315253
41.44589226,-82.71019692
18.41770643,-66.14809186
18.14212852,-65.43963461
43.16743673,-75.30232149
40.85099238,-74.12877526
40.24723777,-74.8019455
40.38856535,-74.65344457
40.00990766,-74.22171112
39.84385584,-75.14946599
41.5357086,-81.22301229
35.08503034,-106.6390846
18.03439368,-66.59454152
41.55731149,-83.68291445
41.3489516,-81.57257847
35.09025773,-106.6162458
30.41511432,-88.94195402
39.39043104,-83.02039876
36.07899156,-115.2810458
41.94989163,-116.097797
36.28472567,-115.094471
41.43924188,-82.23604518
33.50261565,-112.1707916
41.07800073,-85.1492772
40.45458835,-79.93976775
42.5018,-70.9799
42.4581,-73.2807
33.07299895,-111.75906
31.43600381,-84.72154643
35.03231075,-110.7141168
37.24165444,-90.96149362
43.43675023,-103.4761791
39.92500016,-83.81302258
43.28855995,-78.70831696
44.77372516,-94.98553568
36.85120782,-81.50825791
37.2898228,-76.73599165
38.85788919,-77.23203453
34.87301434,-82.36184636
34.37265049,-81.09911486
39.6103389,-82.93621176
37.25573232,-81.23550747
34.0024267,-95.48119817
30.28080427,-89.75375016
35.52993164,-97.98055753
36.07290864,-95.90553001
35.30724323,-99.63238712
35.49344589,-86.47247381
39.48233533,-80.16537271
18.39681887,-66.07345087
31.14456949,-83.42453855
30.20720609,-92.01769606
32.50199956,-92.14924684
31.92979202,-92.65262106
34.98075749,-85.40189129
41.8068937,-71.4208197
41.81114989,-71.40890645
41.60201487,-93.60959589
41.59717847,-93.78976814
41.3225916,-93.11408065
44.56512867,-69.6464188
42.33999956,-85.17519395
33.58458954,-96.16663814
37.09906632,-113.5758646
30.01682787,-99.11477579
41.02848763,-81.75152011
31.51145557,-97.16414014
33.84582428,-98.52418343
42.52202847,-93.25952575
39.20020155,-119.7841939
40.75791374,-111.8227318
42.11292384,-91.28803141
32.90543394,-96.74884756
40.79731915,-81.40306222
40.183052,-74.867443
40.45394404,-80.00872011
40.01954314,-75.081875
39.95753699,-75.1630302
34.7501026,-92.32433467
36.77325043,-119.7791451
40.86997,-80.275656
41.480823,-75.596063
39.97502538,-75.33442904
42.102202,-80.063293
42.7071,-73.1095
39.92205017,-75.35005619
39.98985686,-75.12912404
34.67856195,-84.49337651
37.97488317,-87.44510778
44.01454423,-97.11042813
43.51929524,-70.37852173
33.77663503,-118.1190786
44.05682021,-103.2264615
45.99430867,-95.9639933
40.43813714,-75.34859493
37.25551282,-76.74059784
37.39143134,-80.10989745
36.7487388,-83.05077601
36.13373363,-95.96673672
30.21933721,-92.36894278
30.2050534,-93.22262023
34.07925336,-80.9804777
32.86322983,-97.18541568
41.3798975,-83.1160708
36.09140457,-80.04369224
35.08782262,-78.87695584
47.53614824,-122.021809
47.18095643,-122.564431
43.30398569,-96.57999678
41.15907557,-74.03806184
43.53423365,-96.71432391
40.12327171,-87.58695313
43.448562,-76.48991686
42.34748774,-77.66309791
41.23701881,-73.92928204
40.68523661,-73.42114535
34.25475226,-99.51579603
41.89296012,-87.84849498
44.40227207,-103.5070254
57.05976133,-135.346935
47.48881047,-111.2984999
40.77030214,-73.94214388
35.46900639,-86.08407034
35.93489292,-84.55166105
37.92140928,-95.39432263
18.20615773,-67.13146105
17.97596128,-66.05836758
18.39193295,-66.07244964
30.27385338,-97.73383345
33.21936526,-97.76235235
27.31872175,-82.53412254
27.66115557,-80.39624279
28.06146779,-82.42799488
30.39777632,-87.03943309
26.43634854,-80.12949214
28.67085506,-99.1749823
26.11225301,-80.348686
29.87149322,-95.34211249
29.80367162,-95.40414617
32.92784581,-99.78329501
32.73294147,-97.0493792
41.4806953,-81.69086847
43.59969652,-116.3526083
41.70168559,-72.74061649
35.9143078,-86.3806145
45.51778013,-123.0894751
32.79182316,-96.78160751
32.88952645,-97.09804628
32.37353582,-94.86804406
33.02123751,-96.76907374
26.26404819,-98.20081327
32.27052408,-101.4979116
34.15535295,-99.32598275
29.49964983,-98.57672949
29.51519837,-98.53269609
29.72417952,-95.383959
41.84002429,-90.21374357
41.26424129,-95.95588849
38.55719537,-121.460877
38.57186985,-121.4725168
33.66344421,-117.9228031
33.84329175,-84.42860127
30.80828659,-83.99389357
30.89863693,-83.33555852
34.21939857,-83.46900739
34.34663565,-82.93947389
41.99725365,-71.76246104
30.45843446,-90.13503711
30.93736157,-90.52971876
13.4752103,144.7366118
37.9003532,-85.9414375
46.55426642,-87.40082366
39.87770033,-75.32022575
40.20818794,-74.03962838
40.70947028,-74.21192764
40.88500135,-111.8717969
36.8678106,-76.13147748
37.58361458,-77.51229963
37.54916454,-77.56756641
25.79122252,-80.21672492
37.80619303,-94.71096739
44.95948943,-93.26424091
40.32638708,-78.92129736
39.968325,-75.600907
40.61854574,-79.73619518
40.49519826,-80.0604064
36.13362072,-82.41305158
37.57090134,-77.45083318
39.18315586,-78.17239498
27.37594967,-80.37141531
34.15092132,-86.84598486
34.72063759,-86.5746174
33.85301767,-117.8177366
41.65870807,-86.18197979
30.51813168,-91.15682523
38.93102538,-76.92066798
39.92113587,-75.16930237
36.2354033,-90.04116699
40.17474761,-122.2424489
40.68331508,-80.09822046
40.284255,-76.816477
40.60213885,-75.49446471
46.05516275,-118.3291664
47.65024306,-117.4085613
47.71938724,-122.2021396
47.05579212,-123.2602846
46.13711603,-122.9244332
47.45789244,-122.3433835
48.74403657,-122.4725545
47.49433229,-122.350699
47.62645489,-122.3297357
45.64612622,-122.6698887
40.78078063,-96.73392501
41.83485355,-96.45918371
41.13793725,-102.9726196
40.67978577,-95.8621545
42.04735132,-97.83784808
40.92465103,-98.3638754
37.65508771,-97.24269404
37.66615812,-97.29259655
38.38818202,-95.59962994
38.885785,-94.76781
38.93288391,-94.65124218
37.01511053,-98.48361721
37.22477863,-95.71672646
37.15921271,-95.11107692
39.30731117,-94.91834632
37.73122465,-97.26058197
45.6492691,-110.5692874
40.78893717,-74.46620335
34.34882029,-89.52019895
37.28398912,-98.03292624
34.62461973,-89.95627268
33.18305482,-90.47008105
41.23634145,-81.48796547
34.24695538,-90.2775025
41.30999936,-72.94248292
38.91240176,-75.43107562
37.15499259,-98.01734909
31.52490817,-91.38682399
41.659675,-86.898189
39.987097,-85.930289
29.93896657,-93.92228257
42.05906863,-104.1828496
42.84790427,-106.3071222
40.3724339,-80.70122136
46.88643897,-102.7858878
41.43525136,-74.04232114
40.02606052,-105.2832587
46.5969318,-120.5210269
39.59588383,-105.0924864
38.93828219,-104.7172964
39.13495616,-84.60736474
35.975103,-77.818865
34.232067,-88.71687
33.26565361,-111.8956663
33.58703179,-112.2712947
41.65674059,-72.65651214
28.07039609,-82.35733765
38.14244393,-79.02740691
37.21159968,-77.44910978
36.55475681,-79.41002832
34.0068349,-84.15290664
33.98626215,-84.60626393
33.92502326,-84.30876592
32.48269659,-84.96811113
30.09981953,-93.76655679
31.95080671,-97.31981573
33.5867927,-101.8508308
18.39721599,-66.07230782
40.94668642,-74.20485293
33.14261683,-96.70720525
18.39052467,-66.07587827
25.9733,-97.51392299
28.76998056,-81.34874491
30.471301,-83.418787
40.75300509,-73.70845654
34.80185624,-88.20835451
31.33959437,-109.5606822
40.75633869,-111.8331838
36.58118299,-121.8859061
36.73705714,-119.7521144
42.962691,-85.086655
34.120536,-83.8377
33.753896,-84.382067
39.91182333,-82.78307021
40.80995371,-81.37244027
40.14710352,-82.9372736
39.13701484,-84.50292745
39.95354363,-82.98776204
39.12941,-84.497166
39.3630858,-74.4385142
48.1161515,-96.1795066
34.873582,-92.124839
43.72510361,-98.46573475
46.3591422,-94.2576299
45.88256222,-95.35408621
46.2752393,-96.1057157
43.6530936,-70.2763087
45.14578248,-95.00719591
43.9092188,-103.3775922
43.9726957,-92.4560106
44.4844536,-103.8178055
34.1943217,-77.9294216
45.21510394,-93.37965731
45.2550512,-94.1013814
35.1529394,-90.1769176
43.577676,-96.7193806
47.4763004,-94.878586
43.7015817,-98.0303393
45.1252675,-93.3540847
40.5000667,-74.3472778
38.9687805,-104.7548268
30.2666257,-91.2194174
39.93975495,-83.81134796
37.05746693,-94.5269847